id,cases,file_name,file_id
f7d58012-79f4-440f-add6-8a00728e96ba,"[{'case_id': '2a394996-809f-459f-a647-d209921ccbd2', 'samples': [{'sample_id': '72ca76ae-bcf6-4f98-b891-95bec77fad2d', 'sample_type': 'Primary Tumor'}]}]",3289364c-0dc2-43e8-bfe2-57d25e8612e5.rna_seq.augmented_star_gene_counts.tsv,f7d58012-79f4-440f-add6-8a00728e96ba
09f9f414-db5b-4b54-9e8e-234bf9d7c678,"[{'case_id': '243c6fd6-5516-46e5-bcef-292d93d7b7d3', 'samples': [{'sample_id': 'd1194f81-3244-41e2-a4ab-5fa0485ec6aa', 'sample_type': 'Primary Tumor'}]}]",81a33f6c-0195-45c5-87e7-7748838d0a4e.rna_seq.augmented_star_gene_counts.tsv,09f9f414-db5b-4b54-9e8e-234bf9d7c678
04778fc1-a821-4029-a383-d88e711f3bee,"[{'case_id': '2a43e61e-2151-4c5a-b062-74ce9dfd8d4a', 'samples': [{'sample_id': 'ef98c575-44c9-4524-8754-45250f60a5c8', 'sample_type': 'Primary Tumor'}]}]",22cd91fc-54c5-43e0-80ff-19a419298721.rna_seq.augmented_star_gene_counts.tsv,04778fc1-a821-4029-a383-d88e711f3bee
1860869f-ecb5-43ae-9714-328ff5748c2a,"[{'case_id': '2efc156c-464a-4c2f-a854-39fefe32081c', 'samples': [{'sample_id': 'd0bfb6cc-abc4-4b09-b668-1003f3eed1a7', 'sample_type': 'Primary Tumor'}]}]",b57cc3e6-9017-48b7-9de9-74fe57d9bf6d.rna_seq.augmented_star_gene_counts.tsv,1860869f-ecb5-43ae-9714-328ff5748c2a
7cb19688-bac4-41bf-b69e-977ac0da0aa1,"[{'case_id': '258a3a41-211b-4c66-bd3b-ef03014a6967', 'samples': [{'sample_id': '45c17476-0525-46d2-8448-48d4de6713f1', 'sample_type': 'Primary Tumor'}]}]",aeea81c2-afda-410d-a0bb-955e7cddda09.rna_seq.augmented_star_gene_counts.tsv,7cb19688-bac4-41bf-b69e-977ac0da0aa1
0b73f593-b6e8-4897-9b9b-f09e65e436b7,"[{'case_id': '2c03141e-a0bd-4e8d-91e4-9744d139ccce', 'samples': [{'sample_id': 'e7ed1627-7ec0-48f5-983d-09b1241c28ec', 'sample_type': 'Primary Tumor'}]}]",30a6ea89-8eda-47cf-b336-e070fcd08740.rna_seq.augmented_star_gene_counts.tsv,0b73f593-b6e8-4897-9b9b-f09e65e436b7
76cc364e-8214-4a17-8083-9ea80e74c400,"[{'case_id': '2fabeb98-05e3-4f55-97f5-fbc675e25a3d', 'samples': [{'sample_id': 'ec51c45a-d518-4333-bd7e-3ae606b40d01', 'sample_type': 'Primary Tumor'}]}]",918be5f7-a963-406f-8ce4-0a3e528998e5.rna_seq.augmented_star_gene_counts.tsv,76cc364e-8214-4a17-8083-9ea80e74c400
deddc259-f962-468a-bfcf-60da1e695833,"[{'case_id': '5134c56f-8286-4ec8-8348-237cee7dad5e', 'samples': [{'sample_id': '500910ea-f0c9-4ed9-a2c6-510f92c36e7d', 'sample_type': 'Primary Tumor'}]}]",d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.augmented_star_gene_counts.tsv,deddc259-f962-468a-bfcf-60da1e695833
de82c428-0b33-48e0-a337-42ac0a434a24,"[{'case_id': '30f276a8-3a4b-4de8-aea0-7f605d100401', 'samples': [{'sample_id': '63315e75-2b50-4b79-b553-036fa7fd024f', 'sample_type': 'Primary Tumor'}]}]",b4a1a796-8bce-4b44-b4ed-fd7bf4c81b3b.rna_seq.augmented_star_gene_counts.tsv,de82c428-0b33-48e0-a337-42ac0a434a24
ef2621f5-ec61-42ee-879f-9d7615372a5e,"[{'case_id': '32592562-11fa-435a-b40b-2b242bae53aa', 'samples': [{'sample_id': '7dceaead-79bb-4e91-a724-f0fae56442ce', 'sample_type': 'Primary Tumor'}]}]",73fc90cb-2b56-4a6b-8083-42f6647a2478.rna_seq.augmented_star_gene_counts.tsv,ef2621f5-ec61-42ee-879f-9d7615372a5e
deb2d529-5ea7-4a41-be07-f9239d7ac759,"[{'case_id': '31458638-e19c-43e5-ab13-9c64b3b3681d', 'samples': [{'sample_id': 'a28cc4b4-4819-41ef-adf7-34ee50e29ba6', 'sample_type': 'Primary Tumor'}]}]",5d081953-cf3a-40cb-95bf-f418ed3879ac.rna_seq.augmented_star_gene_counts.tsv,deb2d529-5ea7-4a41-be07-f9239d7ac759
a6298ad5-dd68-44f6-85cf-f1d2c7673aa3,"[{'case_id': '349e6f38-2c67-4a69-a777-b9173a2a27cf', 'samples': [{'sample_id': '5f42537f-8c2a-48b6-8d9c-1f409711d128', 'sample_type': 'Solid Tissue Normal'}]}]",a126e83e-3907-487d-901a-4cfb91d5807a.rna_seq.augmented_star_gene_counts.tsv,a6298ad5-dd68-44f6-85cf-f1d2c7673aa3
3cd897bd-893e-4497-b9a5-56141816cff4,"[{'case_id': '33c71ead-4c2a-476d-85ef-885dbbfc2cbd', 'samples': [{'sample_id': '79cf84b5-84ff-42e5-b438-697b35d272fc', 'sample_type': 'Primary Tumor'}]}]",525e9185-ed15-403d-8987-93c50e4b89a1.rna_seq.augmented_star_gene_counts.tsv,3cd897bd-893e-4497-b9a5-56141816cff4
5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4,"[{'case_id': '35cb7841-9b09-465a-90c5-e3b8a9faad49', 'samples': [{'sample_id': '3b284fc6-7dc4-46c2-8ec9-1121ef0b4308', 'sample_type': 'Primary Tumor'}]}]",4966ebc7-b3d5-49d1-885d-f6ae4a8781e6.rna_seq.augmented_star_gene_counts.tsv,5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4
b0dc4a18-3099-46fc-a518-9e411c6c15f3,"[{'case_id': '33e3f736-7990-4f7a-ac35-863247566541', 'samples': [{'sample_id': '0250727d-cbe6-4d03-89cc-5221ac72a065', 'sample_type': 'Primary Tumor'}]}]",3ddd596f-b02f-4b51-a837-3c684437600f.rna_seq.augmented_star_gene_counts.tsv,b0dc4a18-3099-46fc-a518-9e411c6c15f3
aca8bace-37c5-4ec0-958c-13907ae97d1f,"[{'case_id': '3b21b982-dba2-45f4-ad8d-21dc86fcaaa7', 'samples': [{'sample_id': '0ecbd044-0689-4395-a3d6-fb0d46fcf226', 'sample_type': 'Primary Tumor'}]}]",48fdafbf-3f8b-46ba-8aa9-f081f0b54739.rna_seq.augmented_star_gene_counts.tsv,aca8bace-37c5-4ec0-958c-13907ae97d1f
9796354a-6ac6-466b-a82b-f1e9785bc447,"[{'case_id': '3b89ac82-63f6-41b9-a03d-34b9ffc1550d', 'samples': [{'sample_id': '3e08e880-bb50-4460-b1bf-06064f12d0c2', 'sample_type': 'Primary Tumor'}]}]",da52147d-9bd6-449c-b5d9-b168822ddac0.rna_seq.augmented_star_gene_counts.tsv,9796354a-6ac6-466b-a82b-f1e9785bc447
06d5f913-5f62-4200-8a51-26c8fa2052b4,"[{'case_id': '3a23cdb5-2327-45ac-b0b5-d4afe038c757', 'samples': [{'sample_id': '122aaa4f-8fd5-4c41-bff8-8a45bdfb3f81', 'sample_type': 'Primary Tumor'}]}]",aae80a97-730b-4180-93de-56ddbb262419.rna_seq.augmented_star_gene_counts.tsv,06d5f913-5f62-4200-8a51-26c8fa2052b4
3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f,"[{'case_id': '3e34c7d9-90fa-41e2-ba6b-4bbc332adc4e', 'samples': [{'sample_id': '4ddf0a0c-a1ec-4f94-b886-ad444a50be97', 'sample_type': 'Primary Tumor'}]}]",1a0143ed-cd70-498f-b094-bc71b6921fb3.rna_seq.augmented_star_gene_counts.tsv,3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f
f51ce896-53bf-4f3b-ac5f-a499b84a7add,"[{'case_id': '3ed05070-6633-4de5-9f72-090f93aa2e4d', 'samples': [{'sample_id': 'db809a73-5e5f-42f2-ab05-89bac944411d', 'sample_type': 'Primary Tumor'}]}]",23aeef43-0657-45f1-835e-52a829f0bea2.rna_seq.augmented_star_gene_counts.tsv,f51ce896-53bf-4f3b-ac5f-a499b84a7add
e17426a8-cf69-4ed4-b54e-cc33cbadf095,"[{'case_id': '3fe8f8e4-5396-4362-82f5-366e2fb69db2', 'samples': [{'sample_id': 'a6342eed-126b-4afb-86ef-2257b1645e5e', 'sample_type': 'Primary Tumor'}]}]",ef304a3b-e32b-450e-8c40-4173aa0a0366.rna_seq.augmented_star_gene_counts.tsv,e17426a8-cf69-4ed4-b54e-cc33cbadf095
475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346,"[{'case_id': '4036c6fc-c82e-47bb-a384-6f299dc30b52', 'samples': [{'sample_id': 'adb65cdc-08c7-46e3-a74f-7fa4d0ca4e3b', 'sample_type': 'Primary Tumor'}]}]",5f74c5cb-1127-4a5c-975e-58e5abc4db03.rna_seq.augmented_star_gene_counts.tsv,475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346
dfc3bc40-b667-4f75-a932-4074c0b0c408,"[{'case_id': '41c4c704-825e-49f5-9d54-dbd7d30725e0', 'samples': [{'sample_id': 'b32f509d-91e5-4601-b8b3-4b0a5212c22b', 'sample_type': 'Primary Tumor'}]}]",484f0a13-a636-484b-9880-5066955dee6e.rna_seq.augmented_star_gene_counts.tsv,dfc3bc40-b667-4f75-a932-4074c0b0c408
60477322-5657-495a-8ce3-4f806acd3dcb,"[{'case_id': '44dec838-b653-42a7-a58b-a1fd232cd68c', 'samples': [{'sample_id': 'dacbc55d-25c6-4e86-bd1b-38345b4df7a7', 'sample_type': 'Primary Tumor'}]}]",b3f38fc5-d1e6-4fd9-bd36-b413a3ac850e.rna_seq.augmented_star_gene_counts.tsv,60477322-5657-495a-8ce3-4f806acd3dcb
77819b24-ea90-427b-8a99-c9a90417c903,"[{'case_id': '42ca54fc-c1ae-41cd-bca1-7fe9810db460', 'samples': [{'sample_id': '5593f581-3d45-4a4a-a525-bfae1f4753a0', 'sample_type': 'Primary Tumor'}]}]",b307f8c5-d21f-42ae-9771-07126d58999e.rna_seq.augmented_star_gene_counts.tsv,77819b24-ea90-427b-8a99-c9a90417c903
ad636e79-be59-4821-8303-7d2e7389b22f,"[{'case_id': '46592b7b-6968-42a6-83af-0917c9f4a9a5', 'samples': [{'sample_id': 'c0a8c73c-35ba-4724-b13a-9a9986af36c0', 'sample_type': 'Primary Tumor'}]}]",6545e778-687c-4b82-b6b6-b5d438879069.rna_seq.augmented_star_gene_counts.tsv,ad636e79-be59-4821-8303-7d2e7389b22f
5ecec8fc-845f-43cf-82c3-73dea85cc53c,"[{'case_id': '467d96d7-4a42-4116-8c32-0e4b34f96d8a', 'samples': [{'sample_id': '5942f197-2b77-4a7f-8bca-763cc1902a0b', 'sample_type': 'Primary Tumor'}]}]",461cd8f2-fe53-448d-b6a9-0a95792464c7.rna_seq.augmented_star_gene_counts.tsv,5ecec8fc-845f-43cf-82c3-73dea85cc53c
ab24be1b-969c-48f2-bc98-8b89bc719b4c,"[{'case_id': '433a32d0-93d1-4897-8e36-beb1ec1d998e', 'samples': [{'sample_id': '3e7cdfb1-cdeb-4c56-91aa-08930083b39d', 'sample_type': 'Primary Tumor'}]}]",2a48ffd2-9212-48f4-a836-7572eb2feffe.rna_seq.augmented_star_gene_counts.tsv,ab24be1b-969c-48f2-bc98-8b89bc719b4c
d54e9279-578f-40cd-8e55-fbd7af5279dd,"[{'case_id': '47062ad2-ba82-45c8-a871-bdea84f0c405', 'samples': [{'sample_id': 'b4c61d50-4631-442d-b518-ca666d0243f5', 'sample_type': 'Primary Tumor'}]}]",1c66cca9-ad78-44e5-ab54-be31d4a66437.rna_seq.augmented_star_gene_counts.tsv,d54e9279-578f-40cd-8e55-fbd7af5279dd
3d6cb261-d0c4-4e98-8918-d7d678cb97ae,"[{'case_id': '497cc506-03fe-4ffa-860b-5a12adb1bc7d', 'samples': [{'sample_id': '40bfeee7-9932-47d6-87a8-5fd7514c2917', 'sample_type': 'Primary Tumor'}]}]",d94a4acc-1345-4cdb-b1e0-0b9c1afc593c.rna_seq.augmented_star_gene_counts.tsv,3d6cb261-d0c4-4e98-8918-d7d678cb97ae
15998b11-5041-4e2d-94d9-cf714c796c13,"[{'case_id': '44d8c859-4b7a-4e9d-bffc-0de0e6afdcc4', 'samples': [{'sample_id': '1b856a2b-97be-4461-a496-279df908c30e', 'sample_type': 'Primary Tumor'}]}]",22d87348-bca7-4428-b8e2-2f161d77bcc5.rna_seq.augmented_star_gene_counts.tsv,15998b11-5041-4e2d-94d9-cf714c796c13
5b99d571-43d2-4d26-9a3b-0a299a0ce048,"[{'case_id': '4cd3d483-2283-4c6a-a57a-444216119d34', 'samples': [{'sample_id': 'b675e2fa-e96b-48a1-aff0-7d311c053d5a', 'sample_type': 'Primary Tumor'}]}]",60cc41cd-a0af-4cad-a4be-253781e2f0b8.rna_seq.augmented_star_gene_counts.tsv,5b99d571-43d2-4d26-9a3b-0a299a0ce048
9bd26335-dd71-4821-b7d1-a4e24430fbb3,"[{'case_id': '4a1d30e8-e93a-41ed-8e54-08eaff6556a7', 'samples': [{'sample_id': '452d513d-d9f8-40bf-a3a7-75453c875561', 'sample_type': 'Primary Tumor'}]}]",841e54a1-9d65-4256-b70e-eb64659b40a4.rna_seq.augmented_star_gene_counts.tsv,9bd26335-dd71-4821-b7d1-a4e24430fbb3
ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96,"[{'case_id': '4cd3d483-2283-4c6a-a57a-444216119d34', 'samples': [{'sample_id': 'f4fb69c3-8ee2-465c-8025-8b7ae74ea828', 'sample_type': 'Solid Tissue Normal'}]}]",d3c4d6a0-ae8f-416d-93b5-2f7143f0f857.rna_seq.augmented_star_gene_counts.tsv,ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96
47fc2fd2-84ce-49e2-8481-407d7a639042,"[{'case_id': '4e7b2af4-b158-41a7-be22-bea227a759e6', 'samples': [{'sample_id': '65386909-c47a-486f-a8c8-fd9321d83de7', 'sample_type': 'Primary Tumor'}]}]",ef11ddff-02bb-44e2-ab77-fadde20acd87.rna_seq.augmented_star_gene_counts.tsv,47fc2fd2-84ce-49e2-8481-407d7a639042
9ffe8343-d98f-4c5f-b29a-cbcbdac0c008,"[{'case_id': '4b22ad71-c585-4077-ad3c-c6e026d0c7fa', 'samples': [{'sample_id': '37599a47-3ab8-4b42-a227-270e8652c160', 'sample_type': 'Primary Tumor'}]}]",8536c3c1-1e75-4ebc-b792-30d7d228a117.rna_seq.augmented_star_gene_counts.tsv,9ffe8343-d98f-4c5f-b29a-cbcbdac0c008
bb69e798-8c83-4c12-b622-3155e1972e6f,"[{'case_id': '4efc2dac-6330-4b7a-a529-a27285f5fc23', 'samples': [{'sample_id': '54984e66-1d2a-4a62-a5aa-847bc12e02fc', 'sample_type': 'Primary Tumor'}]}]",aefc9460-27d4-4d7f-8167-baa2a80935b7.rna_seq.augmented_star_gene_counts.tsv,bb69e798-8c83-4c12-b622-3155e1972e6f
231aa983-3ef3-476b-bdb3-bab9d66f71e6,"[{'case_id': '54254f5a-50e8-4150-a9b7-56a0470d2a56', 'samples': [{'sample_id': 'ee72f78d-e5db-4c99-9034-0b5bbf6df849', 'sample_type': 'Primary Tumor'}]}]",fb870a60-4b6d-4e83-b366-bdaaca72f205.rna_seq.augmented_star_gene_counts.tsv,231aa983-3ef3-476b-bdb3-bab9d66f71e6
133bfadb-ed2e-4b10-a5bf-46d31ade6dd4,"[{'case_id': '4b92fce2-3772-40eb-ab34-a27937b58590', 'samples': [{'sample_id': '12870223-d36b-4a35-ba3d-70ed75eeab1d', 'sample_type': 'Primary Tumor'}]}]",d6662ab3-af1a-4e7e-a907-111e4241713b.rna_seq.augmented_star_gene_counts.tsv,133bfadb-ed2e-4b10-a5bf-46d31ade6dd4
43b8c3f7-2d0b-4020-807d-b7386825ecc0,"[{'case_id': '50b2c647-aecd-4c81-af22-0d8116593552', 'samples': [{'sample_id': '962f85ff-1f27-49e4-8c3d-798facea122f', 'sample_type': 'Primary Tumor'}]}]",c6acc762-3909-4cc0-91c7-f66bc3f0e667.rna_seq.augmented_star_gene_counts.tsv,43b8c3f7-2d0b-4020-807d-b7386825ecc0
7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16,"[{'case_id': '4c31127e-d095-4978-9dac-35153c27f6ed', 'samples': [{'sample_id': '5bae2e45-6dbc-458c-a66f-702eb1af7357', 'sample_type': 'Primary Tumor'}]}]",743f08af-5537-4454-a219-18639e5127c6.rna_seq.augmented_star_gene_counts.tsv,7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16
249b6388-cdcd-477a-9461-cf0e41146230,"[{'case_id': '54480f58-7e63-4aed-a116-c2c2252e8364', 'samples': [{'sample_id': 'c70ede8e-5761-434c-af09-8315bd688cd4', 'sample_type': 'Primary Tumor'}]}]",6200626d-556e-400d-81f4-e397ce49585f.rna_seq.augmented_star_gene_counts.tsv,249b6388-cdcd-477a-9461-cf0e41146230
bae501f3-c0ba-4646-8027-0623869176f4,"[{'case_id': '7e7f089c-25f7-4e14-aed5-d741047b9e42', 'samples': [{'sample_id': '6601f037-bdf0-4171-86e4-aa4da7c9e83e', 'sample_type': 'Primary Tumor'}]}]",c6fcbf56-bc49-43eb-981a-ef032465a7ce.rna_seq.augmented_star_gene_counts.tsv,bae501f3-c0ba-4646-8027-0623869176f4
0e9c2659-4131-4274-b0b4-3e191239f5f3,"[{'case_id': '82476d2d-e403-4f6b-8dd6-cc84e3329478', 'samples': [{'sample_id': '9ed482d9-2aea-4200-a994-107a1e88f17b', 'sample_type': 'Primary Tumor'}]}]",29000c50-6667-4281-a97a-5f02cb24a8f4.rna_seq.augmented_star_gene_counts.tsv,0e9c2659-4131-4274-b0b4-3e191239f5f3
29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a,"[{'case_id': '83a6ed20-b3cf-48b9-8ed3-a080cd4951fa', 'samples': [{'sample_id': 'affbf41b-ea28-406a-bdcb-146b9c053978', 'sample_type': 'Solid Tissue Normal'}]}]",aa85d7ef-5884-4eb4-a78b-3023d2e01a8b.rna_seq.augmented_star_gene_counts.tsv,29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a
89bf9c33-c1b4-4786-821f-802cf36eed43,"[{'case_id': '7f6455e8-fa3d-4452-acb2-8c9995073072', 'samples': [{'sample_id': '48e8bef9-85ff-4b0f-b249-a1f6c63dd100', 'sample_type': 'Primary Tumor'}]}]",2a53d9f7-430a-45c5-9171-8ee65dc560dd.rna_seq.augmented_star_gene_counts.tsv,89bf9c33-c1b4-4786-821f-802cf36eed43
22cae278-eb88-4685-9ff7-667e53b50a34,"[{'case_id': '9582b436-145b-4f84-8f7f-8b39b8254cc1', 'samples': [{'sample_id': '5e686ec3-9100-4153-9a90-8b7fb8d4ba0a', 'sample_type': 'Primary Tumor'}]}]",e0dabde8-1dd8-4aa6-9f23-51dc22fc2cae.rna_seq.augmented_star_gene_counts.tsv,22cae278-eb88-4685-9ff7-667e53b50a34
bca264e4-3883-409f-ad4e-f56f81c7c93e,"[{'case_id': '9240d5fc-de23-4436-8099-da9bd3054860', 'samples': [{'sample_id': '1a40c0ef-0b6f-48c9-98cc-b64e8660f2a3', 'sample_type': 'Primary Tumor'}]}]",21a80f43-21be-4549-901b-c99083021c30.rna_seq.augmented_star_gene_counts.tsv,bca264e4-3883-409f-ad4e-f56f81c7c93e
692a5c89-8f1a-4e23-a490-b092c6bb37c5,"[{'case_id': '98ee294a-46ed-4572-bdd4-a932c3498a25', 'samples': [{'sample_id': 'e13c84fa-e93c-42dd-874f-c1d616c72dd8', 'sample_type': 'Primary Tumor'}]}]",64a2d5cb-2892-4d2a-aa7a-cc1a6dec1c46.rna_seq.augmented_star_gene_counts.tsv,692a5c89-8f1a-4e23-a490-b092c6bb37c5
da428df4-37ee-43d6-9090-7b94d67968e9,"[{'case_id': '962fd4e7-9199-43d9-abce-e3dfa46da62c', 'samples': [{'sample_id': '431c3f05-aa24-4d13-8dfe-96145289ae02', 'sample_type': 'Primary Tumor'}]}]",56d2e7e0-7686-417f-a698-393a1385d87e.rna_seq.augmented_star_gene_counts.tsv,da428df4-37ee-43d6-9090-7b94d67968e9
41e96482-bc24-4a1a-8ef2-8ef4d525ad40,"[{'case_id': '9b132e4f-7e35-4cc5-8711-43ad62b906d0', 'samples': [{'sample_id': '0791e7aa-e97c-4dd0-9615-09ec7090f684', 'sample_type': 'Primary Tumor'}]}]",52e52b5d-4112-4616-8ddd-2a4524a91778.rna_seq.augmented_star_gene_counts.tsv,41e96482-bc24-4a1a-8ef2-8ef4d525ad40
26ea6a31-ea33-4bb9-814f-c0840dafe69e,"[{'case_id': '9b4eeecb-6aff-435b-a244-ec362af92b7f', 'samples': [{'sample_id': '89aa7c0e-a004-4338-899b-b99728889969', 'sample_type': 'Primary Tumor'}]}]",09728f38-787f-4868-b28d-8cf6afa3c71b.rna_seq.augmented_star_gene_counts.tsv,26ea6a31-ea33-4bb9-814f-c0840dafe69e
05fa4573-6ca5-40dc-a48b-ec847b7c58ad,"[{'case_id': '9b93a7c5-f9b4-4461-8078-0201a725c9cf', 'samples': [{'sample_id': 'a8db5a04-924f-4348-9bcd-24c24e2346dd', 'sample_type': 'Primary Tumor'}]}]",58681163-9f9d-4f74-a1bb-3a4bcb4856d6.rna_seq.augmented_star_gene_counts.tsv,05fa4573-6ca5-40dc-a48b-ec847b7c58ad
d3986831-ba2a-4a25-8eb0-b074cbd7edac,"[{'case_id': 'a7911bdc-13f1-434a-bfa3-f8ba55d15846', 'samples': [{'sample_id': '6a460559-d291-43c0-a624-25474e601e99', 'sample_type': 'Primary Tumor'}]}]",e270dd9d-4a6b-40b3-823f-a46dd9493585.rna_seq.augmented_star_gene_counts.tsv,d3986831-ba2a-4a25-8eb0-b074cbd7edac
ea47f0f6-aad1-4149-afb6-2026f64935f5,"[{'case_id': 'ab9e6815-4d13-44db-93e5-553eb4f5bc95', 'samples': [{'sample_id': '5e72a9b0-5f80-462e-a586-262f573dc62c', 'sample_type': 'Primary Tumor'}]}]",dd20e202-a63c-4281-85c7-f16096212a91.rna_seq.augmented_star_gene_counts.tsv,ea47f0f6-aad1-4149-afb6-2026f64935f5
668d7295-629a-496a-b525-b5b8157baf11,"[{'case_id': 'a5bd7d50-9c14-49e6-89cf-6bf440c42309', 'samples': [{'sample_id': 'ce8e86ec-52dd-45ad-b65f-ca10e5f782f4', 'sample_type': 'Primary Tumor'}]}]",e25887be-64fe-4e7c-983b-4fbdec52c4b7.rna_seq.augmented_star_gene_counts.tsv,668d7295-629a-496a-b525-b5b8157baf11
d2436cea-20c9-4c32-98d3-61eb445865be,"[{'case_id': 'a8de1beb-6296-44eb-bd63-c603f70faaf3', 'samples': [{'sample_id': '556bb046-bd81-4366-a167-e86d991ee732', 'sample_type': 'Primary Tumor'}]}]",56ba7921-5bee-4a1e-9fba-a78a034547a6.rna_seq.augmented_star_gene_counts.tsv,d2436cea-20c9-4c32-98d3-61eb445865be
6feef177-114c-4285-b242-481fe0aea551,"[{'case_id': 'aee86a89-0377-4080-b16c-408bfbe78687', 'samples': [{'sample_id': 'e54ef0f0-38a5-4226-9a6a-c76aa12de589', 'sample_type': 'Primary Tumor'}]}]",77322072-2a7f-49e6-a9d1-c521c25acd70.rna_seq.augmented_star_gene_counts.tsv,6feef177-114c-4285-b242-481fe0aea551
4c37a5fe-812f-42ac-aa56-259b31df6894,"[{'case_id': 'adbaba9c-5efc-4130-82f6-8055eab13795', 'samples': [{'sample_id': '8178f402-db5c-4343-a6f6-4d4f9d3bf4ac', 'sample_type': 'Primary Tumor'}]}]",482e60ad-222e-4ead-8a3c-a3b44e54aa5e.rna_seq.augmented_star_gene_counts.tsv,4c37a5fe-812f-42ac-aa56-259b31df6894
a60f0ff5-6f4c-43a1-8dda-10b882880bfc,"[{'case_id': 'ae39e358-08d7-4367-ae68-82b469e791e4', 'samples': [{'sample_id': '1f5fa8fd-1de8-4456-8935-71b5a8b54bd2', 'sample_type': 'Primary Tumor'}]}]",c9494f0c-d6df-4dc9-a174-dfd53f121ee8.rna_seq.augmented_star_gene_counts.tsv,a60f0ff5-6f4c-43a1-8dda-10b882880bfc
780617e8-6a28-4774-b1e6-3135e1932327,"[{'case_id': 'b8475929-2d9d-4909-bd62-59684a140bd7', 'samples': [{'sample_id': 'c7f76210-d0f2-4fb8-80f1-35098dbe03de', 'sample_type': 'Primary Tumor'}]}]",5a1b3a79-375e-47a7-8a30-b37fbfd8162d.rna_seq.augmented_star_gene_counts.tsv,780617e8-6a28-4774-b1e6-3135e1932327
d4eb86d5-1952-449c-a5d7-20ccc04f0d07,"[{'case_id': 'b266cbf5-80de-4473-b16f-08c502d365ca', 'samples': [{'sample_id': '586803bd-5ffb-4d14-8dc9-3e540a683afe', 'sample_type': 'Primary Tumor'}]}]",56c858be-3637-4ba0-81be-208a3edac992.rna_seq.augmented_star_gene_counts.tsv,d4eb86d5-1952-449c-a5d7-20ccc04f0d07
3aa81439-d4cc-41ef-9568-e6a11c8b1b52,"[{'case_id': 'aea68827-dc0f-484d-a00d-06deeaa4b3ce', 'samples': [{'sample_id': '1e9dac94-1a10-47d0-ae92-81d38a264376', 'sample_type': 'Primary Tumor'}]}]",a6a841ae-f63f-45ab-9a17-2288e12a9577.rna_seq.augmented_star_gene_counts.tsv,3aa81439-d4cc-41ef-9568-e6a11c8b1b52
0905662e-ae14-4807-94ef-69db108fa2ee,"[{'case_id': 'bcf2e591-9dae-440f-bd03-5f27c57db741', 'samples': [{'sample_id': '49a4f112-f32d-4b68-989b-d761767ee973', 'sample_type': 'Primary Tumor'}]}]",e121b871-b177-47ef-a4f1-de73cb338519.rna_seq.augmented_star_gene_counts.tsv,0905662e-ae14-4807-94ef-69db108fa2ee
3362c701-3af3-4947-983a-6039b67d1526,"[{'case_id': 'c0e263eb-1a83-4dc8-8abe-3dd2a59bae1b', 'samples': [{'sample_id': '3e8b8c83-55c0-43f7-a4c1-24386b6f4f3a', 'sample_type': 'Primary Tumor'}]}]",fcfff41c-378f-49e8-b416-ccd1b9d8b4b4.rna_seq.augmented_star_gene_counts.tsv,3362c701-3af3-4947-983a-6039b67d1526
614afd6a-05ff-4914-896c-3ac4280e510d,"[{'case_id': 'b61abdfd-b7a0-4e1a-b570-d1eaecad3a9e', 'samples': [{'sample_id': '9edea53d-ad06-4b5d-bff0-48e834c3684f', 'sample_type': 'Primary Tumor'}]}]",7ec16b5a-7a86-4a22-9f1c-74d42ab1f43d.rna_seq.augmented_star_gene_counts.tsv,614afd6a-05ff-4914-896c-3ac4280e510d
d8334fd5-d042-48b4-95f5-4d5e3c5166e9,"[{'case_id': 'bebd0025-74e2-451b-93b3-86f82df43573', 'samples': [{'sample_id': '3e11762a-faf0-489d-8985-8ede2ccabd76', 'sample_type': 'Primary Tumor'}]}]",aab7b2a0-4181-4556-b1a8-28d31f98a43c.rna_seq.augmented_star_gene_counts.tsv,d8334fd5-d042-48b4-95f5-4d5e3c5166e9
9f1c581d-42a9-4067-8b91-5d309457b5e8,"[{'case_id': 'bab335f9-b241-41a7-b107-79b9676b37b8', 'samples': [{'sample_id': '1d8e9258-d210-4ef8-b448-65d628bb3063', 'sample_type': 'Primary Tumor'}]}]",aac03db2-1e90-4c0e-9094-4df06abeb84d.rna_seq.augmented_star_gene_counts.tsv,9f1c581d-42a9-4067-8b91-5d309457b5e8
